,Low res det,Low res IoU,Low res time,High res det,High res IoU,High res time,Obj size,Shape,Name,Filepath
26,True,0.5147534955931282,0.20267176628112793,True,0.5778863919855061,1.7382829189300537,98,"(241, 320, 3)",book,000000000632.jpg
27,False,0.0,0.20267176628112793,False,0.0,1.7382829189300537,45,"(241, 320, 3)",book,000000000632.jpg
28,True,0.7418326809393735,0.20267176628112793,True,0.7335851610430577,1.7382829189300537,2595,"(241, 320, 3)",chair,000000000632.jpg
29,True,0.7644608037149488,0.20267176628112793,True,0.7811847079331439,1.7382829189300537,3465,"(241, 320, 3)",potted plant,000000000632.jpg
30,True,0.7151859283503899,0.20267176628112793,False,0.0,1.7382829189300537,486,"(241, 320, 3)",book,000000000632.jpg
31,False,0.0,0.20267176628112793,False,0.0,1.7382829189300537,124,"(241, 320, 3)",book,000000000632.jpg
32,True,0.348719105786145,0.20267176628112793,True,0.3669218001098634,1.7382829189300537,44,"(241, 320, 3)",book,000000000632.jpg
33,True,0.3193916887621935,0.20267176628112793,False,0.0,1.7382829189300537,44,"(241, 320, 3)",book,000000000632.jpg
34,True,0.30643213670439085,0.20267176628112793,True,0.3081264459301404,1.7382829189300537,41,"(241, 320, 3)",book,000000000632.jpg
35,True,0.4707314959276775,0.20267176628112793,True,0.5566365310074428,1.7382829189300537,109,"(241, 320, 3)",book,000000000632.jpg
36,False,0.0,0.20267176628112793,False,0.0,1.7382829189300537,61,"(241, 320, 3)",book,000000000632.jpg
37,True,0.5167177473120913,0.20267176628112793,True,0.48803867434456005,1.7382829189300537,97,"(241, 320, 3)",book,000000000632.jpg
38,False,0.0,0.20267176628112793,False,0.0,1.7382829189300537,9908,"(241, 320, 3)",book,000000000632.jpg
39,True,0.9272358179357305,0.16911983489990234,True,0.9281578804616089,1.3920249938964844,8148,"(250, 187, 3)",stop sign,000000000724.jpg
40,True,0.6708339801007036,0.16911983489990234,True,0.7481482333859016,1.3920249938964844,200,"(250, 187, 3)",truck,000000000724.jpg
41,False,0.0,0.16911983489990234,False,0.0,1.3920249938964844,41,"(250, 187, 3)",car,000000000724.jpg
42,False,0.0,0.16911983489990234,False,0.0,1.3920249938964844,160,"(250, 187, 3)",stop sign,000000000724.jpg
43,True,0.5025051946205508,0.14849448204040527,True,0.48665881208465556,2.123077869415283,32780,"(320, 214, 3)",teddy bear,000000000776.jpg
44,True,0.6158440982279638,0.14849448204040527,True,0.627781791001417,2.123077869415283,42463,"(320, 214, 3)",teddy bear,000000000776.jpg
45,True,0.6122595682557851,0.14849448204040527,True,0.5908216211263261,2.123077869415283,39937,"(320, 214, 3)",teddy bear,000000000776.jpg
46,False,0.0,0.14849448204040527,True,0.4590738829964087,2.123077869415283,13567,"(320, 214, 3)",bed,000000000776.jpg
47,True,0.7653628964561292,0.13255596160888672,True,0.7658238544753427,1.4004724025726318,13954,"(212, 320, 3)",person,000000000785.jpg
48,False,0.0,0.13255596160888672,True,0.3009352723665939,1.4004724025726318,1914,"(212, 320, 3)",skis,000000000785.jpg
49,True,0.8891619904725883,0.13485431671142578,True,0.8935255159390483,1.3592050075531006,25992,"(320, 212, 3)",refrigerator,000000000802.jpg
50,True,0.8883230870458391,0.13485431671142578,True,0.9006927019537568,1.3592050075531006,12936,"(320, 212, 3)",oven,000000000802.jpg
51,True,0.6409064892528721,0.09644865989685059,True,0.613293476373304,1.9697494506835938,110,"(320, 310, 3)",sports ball,000000000872.jpg
52,True,0.47265436761296226,0.09644865989685059,True,0.46778222463227487,1.9697494506835938,12888,"(320, 310, 3)",person,000000000872.jpg
53,True,0.6739261566794439,0.09644865989685059,True,0.6669875023726138,1.9697494506835938,24023,"(320, 310, 3)",person,000000000872.jpg
54,False,0.0,0.09644865989685059,False,0.0,1.9697494506835938,687,"(320, 310, 3)",baseball glove,000000000872.jpg
55,True,0.765930411990388,0.15248346328735352,True,0.7743420069541816,1.365906000137329,5262,"(213, 320, 3)",person,000000000885.jpg
56,True,0.7164090355973145,0.15248346328735352,True,0.7319753332337882,1.365906000137329,3094,"(213, 320, 3)",person,000000000885.jpg
57,True,0.7678681792639063,0.15248346328735352,True,0.7772352851346924,1.365906000137329,3065,"(213, 320, 3)",person,000000000885.jpg
58,True,0.6389937000183833,0.15248346328735352,True,0.6017003673219303,1.365906000137329,148,"(213, 320, 3)",person,000000000885.jpg
59,True,0.6084561096879366,0.15248346328735352,True,0.42955840805211776,1.365906000137329,177,"(213, 320, 3)",person,000000000885.jpg
60,True,0.8087274693583685,0.15248346328735352,True,0.8380750485138484,1.365906000137329,898,"(213, 320, 3)",tennis racket,000000000885.jpg
61,True,0.33933740616453195,0.15248346328735352,True,0.45123742412878676,1.365906000137329,224,"(213, 320, 3)",person,000000000885.jpg
62,True,0.592445355114429,0.15248346328735352,True,0.53484277698673,1.365906000137329,248,"(213, 320, 3)",person,000000000885.jpg
63,True,0.5655219118590837,0.15248346328735352,True,0.5918763231990923,1.365906000137329,291,"(213, 320, 3)",person,000000000885.jpg
64,False,0.0,0.23131680488586426,False,0.0,2.360670328140259,1218,"(240, 320, 3)",tennis racket,000000001000.jpg
65,True,0.7069268642417422,0.23131680488586426,True,0.7045939605150741,2.360670328140259,1294,"(240, 320, 3)",handbag,000000001000.jpg
66,True,0.4049021861817423,0.23131680488586426,True,0.3707213424879146,2.360670328140259,1102,"(240, 320, 3)",handbag,000000001000.jpg
67,True,0.737537999393729,0.23131680488586426,True,0.7537980596618122,2.360670328140259,4332,"(240, 320, 3)",person,000000001000.jpg
68,True,0.7867451385834671,0.23131680488586426,True,0.8069831299003309,2.360670328140259,537,"(240, 320, 3)",person,000000001000.jpg
69,True,0.7180603466282789,0.23131680488586426,True,0.7183446002280498,2.360670328140259,7179,"(240, 320, 3)",person,000000001000.jpg
70,True,0.6092412449648642,0.23131680488586426,True,0.6178284468746332,2.360670328140259,5661,"(240, 320, 3)",person,000000001000.jpg
71,True,0.7973244652208021,0.23131680488586426,True,0.7584075918599623,2.360670328140259,11412,"(240, 320, 3)",person,000000001000.jpg
72,True,0.7181107414524022,0.23131680488586426,True,0.7127601665805364,2.360670328140259,9182,"(240, 320, 3)",person,000000001000.jpg
73,True,0.5540717913019944,0.23131680488586426,True,0.5621565524041714,2.360670328140259,5490,"(240, 320, 3)",person,000000001000.jpg
74,True,0.8195746287940542,0.23131680488586426,True,0.813935380747229,2.360670328140259,8563,"(240, 320, 3)",person,000000001000.jpg
75,True,0.7350775596822372,0.23131680488586426,True,0.7403026690149042,2.360670328140259,1905,"(240, 320, 3)",person,000000001000.jpg
76,True,0.443379797658734,0.23131680488586426,True,0.4313576941968924,2.360670328140259,3405,"(240, 320, 3)",person,000000001000.jpg
77,True,0.4459182998971499,0.23131680488586426,True,0.45099678114307573,2.360670328140259,338,"(240, 320, 3)",backpack,000000001000.jpg
78,False,0.0,0.23131680488586426,False,0.0,2.360670328140259,213,"(240, 320, 3)",backpack,000000001000.jpg
79,True,0.6698612768801496,0.23131680488586426,True,0.6637964262563694,2.360670328140259,3149,"(240, 320, 3)",person,000000001000.jpg
80,True,0.6809852264817926,0.23131680488586426,True,0.6883049966102537,2.360670328140259,687,"(240, 320, 3)",person,000000001000.jpg
81,True,0.6399625466012719,0.2037677764892578,True,0.6591751615950312,2.1516730785369873,546,"(213, 320, 3)",bird,000000001268.jpg
82,True,0.5031039421993531,0.2037677764892578,False,0.0,2.1516730785369873,861,"(213, 320, 3)",boat,000000001268.jpg
83,True,0.6503610135775748,0.2037677764892578,True,0.6926297839040121,2.1516730785369873,604,"(213, 320, 3)",boat,000000001268.jpg
84,True,0.7890697740477197,0.2037677764892578,True,0.7870644940017302,2.1516730785369873,1168,"(213, 320, 3)",person,000000001268.jpg
85,True,0.5387141525822572,0.2037677764892578,True,0.5502651060908291,2.1516730785369873,11786,"(213, 320, 3)",person,000000001268.jpg
86,True,0.8308268886097463,0.2037677764892578,True,0.8507064695161248,2.1516730785369873,1903,"(213, 320, 3)",person,000000001268.jpg
87,True,0.7244127703288072,0.2037677764892578,True,0.7217349583957535,2.1516730785369873,764,"(213, 320, 3)",person,000000001268.jpg
88,True,0.5024554051539457,0.2037677764892578,True,0.5008113716544037,2.1516730785369873,210,"(213, 320, 3)",cell phone,000000001268.jpg
89,False,0.0,0.2037677764892578,False,0.0,2.1516730785369873,344,"(213, 320, 3)",backpack,000000001268.jpg
90,True,0.7591117199745675,0.2037677764892578,True,0.7499078916233878,2.1516730785369873,4979,"(213, 320, 3)",handbag,000000001268.jpg
91,False,0.0,0.2037677764892578,False,0.0,2.1516730785369873,926,"(213, 320, 3)",boat,000000001268.jpg
92,True,0.8676951713053812,0.15862655639648438,True,0.8821248478110517,1.4424314498901367,3791,"(320, 213, 3)",cell phone,000000001296.jpg
93,False,0.0,0.15862655639648438,False,0.0,1.4424314498901367,102,"(320, 213, 3)",clock,000000001296.jpg
94,True,0.8219949659094268,0.15862655639648438,True,0.8183669026997167,1.4424314498901367,96489,"(320, 213, 3)",person,000000001296.jpg
95,True,0.6189466317934413,0.15862655639648438,True,0.6788680591348005,1.4424314498901367,6999,"(320, 213, 3)",person,000000001296.jpg
96,False,0.0,0.1599118709564209,False,0.0,1.0744550228118896,12016,"(250, 187, 3)",train,000000001353.jpg
97,True,0.5206303078732836,0.1599118709564209,True,0.5331112694396903,1.0744550228118896,1178,"(250, 187, 3)",person,000000001353.jpg
98,True,0.658501478251015,0.1599118709564209,True,0.6194021147082663,1.0744550228118896,1074,"(250, 187, 3)",person,000000001353.jpg
99,True,0.40250851136541044,0.1599118709564209,True,0.3234370967583533,1.0744550228118896,5891,"(250, 187, 3)",person,000000001353.jpg
100,True,0.6743120443436246,0.1599118709564209,True,0.325021647695254,1.0744550228118896,5234,"(250, 187, 3)",person,000000001353.jpg
101,False,0.0,0.1599118709564209,False,0.0,1.0744550228118896,1810,"(250, 187, 3)",person,000000001353.jpg
102,False,0.0,0.1599118709564209,False,0.0,1.0744550228118896,491,"(250, 187, 3)",person,000000001353.jpg
103,True,0.8840095399234161,0.1299452781677246,True,0.8788260931822937,2.377760887145996,30824,"(256, 320, 3)",sandwich,000000001425.jpg
104,True,0.760625615926507,0.1299452781677246,True,0.7464341002121266,2.377760887145996,12540,"(256, 320, 3)",bowl,000000001425.jpg
105,True,0.7260548960719313,0.16260147094726562,True,0.723495635315037,1.5158038139343262,1218,"(157, 320, 3)",person,000000001490.jpg
106,True,0.4500433389633968,0.16260147094726562,True,0.47900665537182113,1.5158038139343262,512,"(157, 320, 3)",surfboard,000000001490.jpg
107,True,0.7432480418605876,0.14820551872253418,True,0.8309639792181054,0.6381065845489502,5059,"(120, 160, 3)",laptop,000000001503.jpg
108,True,0.7680920576855671,0.14820551872253418,True,0.7686677736752097,0.6381065845489502,293,"(120, 160, 3)",mouse,000000001503.jpg
109,True,0.631610978389403,0.14820551872253418,True,0.7322476215868922,0.6381065845489502,1968,"(120, 160, 3)",keyboard,000000001503.jpg
110,True,0.8737380650551808,0.14820551872253418,True,0.8807431357813361,0.6381065845489502,4245,"(120, 160, 3)",tv,000000001503.jpg
111,False,0.0,0.14820551872253418,False,0.0,0.6381065845489502,55,"(120, 160, 3)",mouse,000000001503.jpg
112,True,0.8633074819474963,0.15610456466674805,True,0.856164875863884,1.6821744441986084,4758,"(240, 320, 3)",car,000000001532.jpg
113,True,0.7885297085865548,0.15610456466674805,True,0.8007424625530035,1.6821744441986084,863,"(240, 320, 3)",car,000000001532.jpg
114,True,0.5817077403530909,0.15610456466674805,True,0.6348860189685259,1.6821744441986084,311,"(240, 320, 3)",car,000000001532.jpg
115,True,0.8312923543608209,0.15610456466674805,True,0.8232911501259892,1.6821744441986084,2031,"(240, 320, 3)",car,000000001532.jpg
116,False,0.0,0.15610456466674805,False,0.0,1.6821744441986084,120,"(240, 320, 3)",truck,000000001532.jpg
117,True,0.8583281313913255,0.15610456466674805,True,0.8449855419704485,1.6821744441986084,1413,"(240, 320, 3)",car,000000001532.jpg
118,True,0.6984441134071455,0.15610456466674805,True,0.7564917017368028,1.6821744441986084,249,"(240, 320, 3)",car,000000001532.jpg
119,True,0.8830090690177662,0.15610456466674805,True,0.8662192228136576,1.6821744441986084,9809,"(240, 320, 3)",car,000000001532.jpg
120,True,0.9233609134333652,0.18897128105163574,True,0.9196593320328974,1.8892483711242676,74764,"(306, 306, 3)",bus,000000001584.jpg
121,True,0.4895548126998194,0.18897128105163574,True,0.5132334258664237,1.8892483711242676,753,"(306, 306, 3)",person,000000001584.jpg
122,False,0.0,0.18897128105163574,False,0.0,1.8892483711242676,120,"(306, 306, 3)",person,000000001584.jpg
123,True,0.6135366743442594,0.18897128105163574,True,0.6200853384545532,1.8892483711242676,345,"(306, 306, 3)",person,000000001584.jpg
124,True,0.638585382677788,0.18897128105163574,True,0.6518541361964297,1.8892483711242676,278,"(306, 306, 3)",person,000000001584.jpg
125,False,0.0,0.18897128105163574,False,0.0,1.8892483711242676,181,"(306, 306, 3)",person,000000001584.jpg
126,False,0.0,0.18897128105163574,False,0.0,1.8892483711242676,22,"(306, 306, 3)",person,000000001584.jpg
127,True,0.8718058628993918,0.18897128105163574,True,0.8390115127221823,1.8892483711242676,1638,"(306, 306, 3)",bus,000000001584.jpg
128,True,0.5238189941907929,0.18897128105163574,True,0.5042004063878022,1.8892483711242676,137,"(306, 306, 3)",person,000000001584.jpg
129,False,0.0,0.18897128105163574,False,0.0,1.8892483711242676,141,"(306, 306, 3)",person,000000001584.jpg
130,True,0.6516125271927773,0.18897128105163574,True,0.653814961411238,1.8892483711242676,367,"(306, 306, 3)",person,000000001584.jpg
131,True,0.6557797815038695,0.18897128105163574,True,0.6352966623759247,1.8892483711242676,175,"(306, 306, 3)",person,000000001584.jpg
132,True,0.4695076604963576,0.18897128105163574,True,0.49877789481422113,1.8892483711242676,151,"(306, 306, 3)",person,000000001584.jpg
133,True,0.8283268357997268,0.18897128105163574,True,0.8181953085541284,1.8892483711242676,1890,"(306, 306, 3)",bus,000000001584.jpg
134,True,0.7167030465036448,0.17026996612548828,True,0.8213196953983999,2.2285919189453125,71649,"(240, 320, 3)",cat,000000001675.jpg
135,True,0.7555556883274384,0.17026996612548828,True,0.6021807524088466,2.2285919189453125,22517,"(240, 320, 3)",keyboard,000000001675.jpg
136,True,0.5556521827596452,0.16879534721374512,True,0.567113830853948,2.0621190071105957,284,"(320, 213, 3)",airplane,000000001761.jpg
137,True,0.6048956526204694,0.16879534721374512,True,0.6280495975336411,2.0621190071105957,732,"(320, 213, 3)",airplane,000000001761.jpg
138,False,0.0,0.16879534721374512,False,0.0,2.0621190071105957,24,"(320, 213, 3)",person,000000001761.jpg
139,False,0.0,0.16879534721374512,False,0.0,2.0621190071105957,18,"(320, 213, 3)",person,000000001761.jpg
140,False,0.0,0.16879534721374512,False,0.0,2.0621190071105957,24,"(320, 213, 3)",person,000000001761.jpg
141,False,0.0,0.16879534721374512,False,0.0,2.0621190071105957,10,"(320, 213, 3)",person,000000001761.jpg
142,False,0.0,0.16879534721374512,False,0.0,2.0621190071105957,15,"(320, 213, 3)",person,000000001761.jpg
143,True,0.5383776801496422,0.13039612770080566,True,0.6329637975588477,1.4195294380187988,44561,"(212, 320, 3)",zebra,000000001818.jpg
144,True,0.5185231917075427,0.13039612770080566,False,0.0,1.4195294380187988,60533,"(212, 320, 3)",zebra,000000001818.jpg
145,True,0.8525638334243553,0.14139533042907715,True,0.8179678226251667,1.3684666156768799,22913,"(209, 320, 3)",bed,000000001993.jpg
146,True,0.6065974605516387,0.14139533042907715,True,0.5879643004440396,1.3684666156768799,4865,"(209, 320, 3)",chair,000000001993.jpg
147,True,0.5578908431239441,0.14139533042907715,False,0.0,1.3684666156768799,1156,"(209, 320, 3)",chair,000000001993.jpg
148,True,0.47776790940364666,0.14139533042907715,True,0.4823815737899154,1.3684666156768799,5099,"(209, 320, 3)",dining table,000000001993.jpg
149,True,0.922107249505989,0.12114405632019043,True,0.9128657857069902,1.5998003482818604,84193,"(240, 320, 3)",bus,000000002006.jpg
150,True,0.7500010194348151,0.12114405632019043,True,0.7135341308322763,1.5998003482818604,1124,"(240, 320, 3)",person,000000002006.jpg
151,True,0.7067975774809782,0.12114405632019043,True,0.7320459891717087,1.5998003482818604,1008,"(240, 320, 3)",person,000000002006.jpg
152,True,0.36326944806083655,0.12114405632019043,True,0.4183835867519752,1.5998003482818604,40,"(240, 320, 3)",tie,000000002006.jpg
153,False,0.0,0.12114405632019043,False,0.0,1.5998003482818604,38,"(240, 320, 3)",tie,000000002006.jpg
154,True,0.690583507540343,0.12114405632019043,True,0.701533501737327,1.5998003482818604,189,"(240, 320, 3)",person,000000002006.jpg
155,True,0.6766713058263638,0.12114405632019043,True,0.5878967216551,1.5998003482818604,207,"(240, 320, 3)",traffic light,000000002006.jpg
156,False,0.0,0.12114405632019043,True,0.32917738683231956,1.5998003482818604,26,"(240, 320, 3)",traffic light,000000002006.jpg
157,True,0.6353716731375844,0.15342473983764648,True,0.6705081088297382,1.3894250392913818,96971,"(213, 320, 3)",bowl,000000002149.jpg
158,True,0.812137675365294,0.15342473983764648,True,0.812836894739583,1.3894250392913818,19738,"(213, 320, 3)",apple,000000002149.jpg
159,True,0.5373203631581335,0.15498948097229004,True,0.5732745648824192,1.5256414413452148,5618,"(240, 320, 3)",person,000000002153.jpg
160,True,0.7389475389955786,0.15498948097229004,True,0.6387556590925444,1.5256414413452148,2441,"(240, 320, 3)",person,000000002153.jpg
161,True,0.541039122859624,0.15498948097229004,True,0.5256518314748975,1.5256414413452148,225,"(240, 320, 3)",baseball bat,000000002153.jpg
162,True,0.7474440488933927,0.15498948097229004,True,0.7615847124291467,1.5256414413452148,1708,"(240, 320, 3)",person,000000002153.jpg
163,True,0.44957713022994356,0.15498948097229004,True,0.46844753825846047,1.5256414413452148,2394,"(240, 320, 3)",person,000000002153.jpg
164,True,0.49253643008956166,0.21063518524169922,True,0.5126724459782908,2.1435844898223877,1656,"(213, 320, 3)",knife,000000002157.jpg
165,True,0.5533982303644456,0.21063518524169922,True,0.6191627891359064,2.1435844898223877,976,"(213, 320, 3)",knife,000000002157.jpg
166,True,0.891913803526725,0.21063518524169922,True,0.8892530101898934,2.1435844898223877,20500,"(213, 320, 3)",cake,000000002157.jpg
167,True,0.6824743389791623,0.21063518524169922,True,0.6693810094890529,2.1435844898223877,2451,"(213, 320, 3)",wine glass,000000002157.jpg
168,True,0.4466542914517561,0.21063518524169922,True,0.39222577667926994,2.1435844898223877,1879,"(213, 320, 3)",wine glass,000000002157.jpg
169,True,0.47229703034883935,0.21063518524169922,True,0.44440681161838624,2.1435844898223877,2472,"(213, 320, 3)",wine glass,000000002157.jpg
170,True,0.4309741305325806,0.21063518524169922,True,0.7283983385578245,2.1435844898223877,1886,"(213, 320, 3)",wine glass,000000002157.jpg
171,True,0.7078361827485758,0.21063518524169922,True,0.7421017693712472,2.1435844898223877,1980,"(213, 320, 3)",wine glass,000000002157.jpg
172,True,0.4385676984058594,0.21063518524169922,True,0.38595494466392616,2.1435844898223877,1055,"(213, 320, 3)",wine glass,000000002157.jpg
173,True,0.7973798710425081,0.21063518524169922,True,0.8205557647012109,2.1435844898223877,1258,"(213, 320, 3)",wine glass,000000002157.jpg
174,True,0.31309532934228834,0.21063518524169922,True,0.31731567545567246,2.1435844898223877,683,"(213, 320, 3)",wine glass,000000002157.jpg
175,False,0.0,0.21063518524169922,False,0.0,2.1435844898223877,676,"(213, 320, 3)",wine glass,000000002157.jpg
176,True,0.49437357123647147,0.21063518524169922,True,0.5399798915354487,2.1435844898223877,2068,"(213, 320, 3)",cup,000000002157.jpg
177,False,0.0,0.21063518524169922,False,0.0,2.1435844898223877,1441,"(213, 320, 3)",cup,000000002157.jpg
178,True,0.7373557357280736,0.21063518524169922,True,0.7349126035799872,2.1435844898223877,117380,"(213, 320, 3)",dining table,000000002157.jpg
179,True,0.566922306931002,0.21063518524169922,True,0.5665154222229434,2.1435844898223877,2277,"(213, 320, 3)",knife,000000002157.jpg
180,True,0.7833655500866947,0.1737043857574463,True,0.7949302713963786,1.5553321838378906,2799,"(213, 320, 3)",person,000000002261.jpg
181,True,0.3980592215564757,0.1737043857574463,True,0.45554763970781176,1.5553321838378906,750,"(213, 320, 3)",surfboard,000000002261.jpg
182,True,0.5564963528288803,0.20893359184265137,True,0.6312336429236962,0.9880599975585938,39,"(151, 250, 3)",tie,000000002299.jpg
183,True,0.47923235578507134,0.20893359184265137,True,0.621285244623607,0.9880599975585938,30,"(151, 250, 3)",tie,000000002299.jpg
184,True,0.4401009833396217,0.20893359184265137,True,0.6140083452341565,0.9880599975585938,26,"(151, 250, 3)",tie,000000002299.jpg
185,True,0.40979183006166237,0.20893359184265137,True,0.5763574004108032,0.9880599975585938,18,"(151, 250, 3)",tie,000000002299.jpg
186,True,0.7747224388219252,0.20893359184265137,True,0.8000523440319355,0.9880599975585938,2175,"(151, 250, 3)",person,000000002299.jpg
187,True,0.8040862609457169,0.20893359184265137,True,0.7160680722094492,0.9880599975585938,2376,"(151, 250, 3)",person,000000002299.jpg
188,True,0.6662918838165441,0.20893359184265137,True,0.6899940963044272,0.9880599975585938,2025,"(151, 250, 3)",person,000000002299.jpg
189,True,0.6966972397454293,0.20893359184265137,True,0.6666755860411914,0.9880599975585938,2258,"(151, 250, 3)",person,000000002299.jpg
190,True,0.8041324141968678,0.20893359184265137,True,0.7837503869063979,0.9880599975585938,2009,"(151, 250, 3)",person,000000002299.jpg
191,True,0.6170637577970249,0.20893359184265137,True,0.684267841632128,0.9880599975585938,1707,"(151, 250, 3)",person,000000002299.jpg
192,True,0.7241584562566339,0.20893359184265137,True,0.7527477252338789,0.9880599975585938,1108,"(151, 250, 3)",person,000000002299.jpg
193,True,0.6557740573972416,0.20893359184265137,True,0.7027727510439679,0.9880599975585938,1825,"(151, 250, 3)",person,000000002299.jpg
194,True,0.5077325641669269,0.20893359184265137,True,0.5303699651253286,0.9880599975585938,988,"(151, 250, 3)",person,000000002299.jpg
195,True,0.7205162159773484,0.20893359184265137,True,0.7162563534875773,0.9880599975585938,1298,"(151, 250, 3)",person,000000002299.jpg
196,True,0.6429864984006123,0.20893359184265137,True,0.6488937834300801,0.9880599975585938,884,"(151, 250, 3)",person,000000002299.jpg
197,True,0.6626160655639722,0.20893359184265137,True,0.5953368663854964,0.9880599975585938,1677,"(151, 250, 3)",person,000000002299.jpg
198,False,0.0,0.20893359184265137,True,0.34968864910753694,0.9880599975585938,15,"(151, 250, 3)",tie,000000002299.jpg
199,False,0.0,0.20893359184265137,False,0.0,0.9880599975585938,16,"(151, 250, 3)",tie,000000002299.jpg
200,True,0.3602777391702844,0.20893359184265137,True,0.4452985894371545,0.9880599975585938,13,"(151, 250, 3)",tie,000000002299.jpg
201,True,0.4113274406254916,0.20893359184265137,True,0.3402224577490096,0.9880599975585938,18,"(151, 250, 3)",tie,000000002299.jpg
202,False,0.0,0.20893359184265137,False,0.0,0.9880599975585938,23,"(151, 250, 3)",tie,000000002299.jpg
203,True,0.5636237295747194,0.20893359184265137,True,0.5642387576402634,0.9880599975585938,1199,"(151, 250, 3)",person,000000002299.jpg
204,False,0.0,0.20893359184265137,False,0.0,0.9880599975585938,37509,"(151, 250, 3)",person,000000002299.jpg
205,True,0.8374359381895498,0.2113633155822754,True,0.8449106953982696,2.140692949295044,6706,"(320, 228, 3)",wine glass,000000002431.jpg
206,True,0.7329916377736968,0.2113633155822754,True,0.6130356859093735,2.140692949295044,5574,"(320, 228, 3)",cup,000000002431.jpg
207,True,0.7217384044341071,0.2113633155822754,True,0.8149925653801272,2.140692949295044,9059,"(320, 228, 3)",cup,000000002431.jpg
208,True,0.6573111326387703,0.2113633155822754,True,0.6517150803787616,2.140692949295044,601,"(320, 228, 3)",knife,000000002431.jpg
209,True,0.6539618474179054,0.2113633155822754,True,0.6844782241484804,2.140692949295044,1413,"(320, 228, 3)",spoon,000000002431.jpg
210,False,0.0,0.2113633155822754,False,0.0,2.140692949295044,62,"(320, 228, 3)",spoon,000000002431.jpg
211,True,0.7234728409156901,0.2113633155822754,True,0.7129081672645404,2.140692949295044,120807,"(320, 228, 3)",dining table,000000002431.jpg
212,True,0.3775988193518042,0.2113633155822754,True,0.37872887865768945,2.140692949295044,4549,"(320, 228, 3)",person,000000002431.jpg
